[INFO ] [2021-07-24 00:50:05,934] Precondition: Click to here link to register
[INFO ] [2021-07-24 21:39:05,512]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:39:10,513] Edit_05: Step 02 - Verify gender
[INFO ] [2021-07-24 21:39:10,586]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-24 21:39:15,588] Edit_05: Step 03 - Verify date of birth
[INFO ] [2021-07-24 21:39:15,661]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-24 21:39:15,813] OS name = windows 10
[INFO ] [2021-07-24 21:39:16,613] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-07-24 21:40:35,654] Precondition: Click to here link to register
[INFO ] [2021-07-24 21:40:37,303] Precondition: Input email ID textbox
[INFO ] [2021-07-24 21:40:37,488] Precondition: Click to submit button
[INFO ] [2021-07-24 21:40:38,340] Precondition: Get user id to login
[INFO ] [2021-07-24 21:40:38,408] Precondition: Get password to login
[INFO ] [2021-07-24 21:40:38,469] Precondition: Open url login page
[INFO ] [2021-07-24 21:40:40,110] Precondition: Input user ID
[INFO ] [2021-07-24 21:40:40,283] Precondition: Input password
[INFO ] [2021-07-24 21:40:40,411] Precondition: Click to login button
[INFO ] [2021-07-24 21:40:41,731] Precondition: Click to New Customer page
[INFO ] [2021-07-24 21:40:42,332] Precondition: Create new customer successful
[INFO ] [2021-07-24 21:40:44,792]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:40:44,965] Edit_01: Step 01 - Open Edit Customer page
[INFO ] [2021-07-24 21:40:45,686] Edit_01: Step 02 - Input empty to customer id
[INFO ] [2021-07-24 21:40:45,809] Edit_01: Step 03 - Press tab key
[INFO ] [2021-07-24 21:40:46,016] Edit_01: Step 04 - Verify error message displayed
[INFO ] [2021-07-24 21:40:46,086]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:40:46,239] Edit_02: Step 01 - Input not numberic to customer id with value: 123abc
[INFO ] [2021-07-24 21:40:46,361] Edit_02: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 21:40:46,402]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:40:46,423] Edit_03: Step 01 - Input special character to customer id with value: 123abc@
[INFO ] [2021-07-24 21:40:46,563] Edit_03: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 21:40:46,603]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:40:46,609] Edit_04: Step 01 - Input valid customer id with value: 41799
[INFO ] [2021-07-24 21:40:46,694] Edit_04: Step 02 - Click submit button
[INFO ] [2021-07-24 21:40:47,456] Edit_04: Step 03 - Verify submit successful with customer name displayed
[INFO ] [2021-07-24 21:40:47,510]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:40:47,516] Edit_05: Step 01 - Verify customer name
[INFO ] [2021-07-24 21:40:47,556]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:40:47,556] Edit_05: Step 02 - Verify gender
[INFO ] [2021-07-24 21:40:47,596]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:40:47,596] Edit_05: Step 03 - Verify date of birth
[INFO ] [2021-07-24 21:40:47,642]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-24 21:40:47,794] OS name = windows 10
[INFO ] [2021-07-24 21:40:48,618] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-07-24 21:58:25,953] Precondition: Click to here link to register
[INFO ] [2021-07-24 21:58:27,642] Precondition: Input email ID textbox
[INFO ] [2021-07-24 21:58:27,849] Precondition: Click to submit button
[INFO ] [2021-07-24 21:58:28,783] Precondition: Get user id to login
[INFO ] [2021-07-24 21:58:28,852] Precondition: Get password to login
[INFO ] [2021-07-24 21:58:28,908] Precondition: Open url login page
[INFO ] [2021-07-24 21:58:30,386] Precondition: Input user ID
[INFO ] [2021-07-24 21:58:30,536] Precondition: Input password
[INFO ] [2021-07-24 21:58:30,659] Precondition: Click to login button
[INFO ] [2021-07-24 21:58:32,228] Precondition: Click to New Customer page
[INFO ] [2021-07-24 21:58:32,723] Precondition: Create new customer successful
[INFO ] [2021-07-24 21:58:35,073]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:35,234] Edit_01: Step 01 - Open Edit Customer page
[INFO ] [2021-07-24 21:58:35,968] Edit_01: Step 02 - Input empty to customer id
[INFO ] [2021-07-24 21:58:36,092] Edit_01: Step 03 - Press tab key
[INFO ] [2021-07-24 21:58:36,281] Edit_01: Step 04 - Verify error message displayed
[INFO ] [2021-07-24 21:58:36,342]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:36,499] Edit_02: Step 01 - Input not numberic to customer id with value: 123abc
[INFO ] [2021-07-24 21:58:36,635] Edit_02: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 21:58:36,678]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:36,707] Edit_03: Step 01 - Input special character to customer id with value: 123abc@
[INFO ] [2021-07-24 21:58:36,886] Edit_03: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 21:58:36,933]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:36,939] Edit_04: Step 01 - Input valid customer id with value: 49893
[INFO ] [2021-07-24 21:58:37,048] Edit_04: Step 02 - Click submit button
[INFO ] [2021-07-24 21:58:37,765] Edit_04: Step 03 - Verify submit successful with customer name displayed
[INFO ] [2021-07-24 21:58:37,820]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:37,826] Edit_05: Step 01 - Verify customer name
[INFO ] [2021-07-24 21:58:37,864]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:37,865] Edit_05: Step 02 - Verify gender
[INFO ] [2021-07-24 21:58:37,910]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:37,910] Edit_05: Step 03 - Verify date of birth
[INFO ] [2021-07-24 21:58:37,955]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:37,961] Edit_06 - Step 01: Input blank to city text box
[INFO ] [2021-07-24 21:58:38,066] Edit_06 - Step 02: Press tab key
[INFO ] [2021-07-24 21:58:38,251] Edit_06 - Step 03: Verify message displayed
[INFO ] [2021-07-24 21:58:38,313]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:38,318] Edit_07 - Step 01: Input blank to state text box
[INFO ] [2021-07-24 21:58:38,421] Edit_07 - Step 02: Press tab key
[INFO ] [2021-07-24 21:58:38,606] Edit_07 - Step 03: Verify message displayed
[INFO ] [2021-07-24 21:58:38,668]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:38,673] Edit_08 - Step 01: Input blank to pin text box
[INFO ] [2021-07-24 21:58:38,800] Edit_08 - Step 02: Press tab key
[INFO ] [2021-07-24 21:58:38,973] Edit_08 - Step 03: Verify message displayed
[INFO ] [2021-07-24 21:58:39,036]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:39,052] Edit_09 - Step 01: Input blank to mobile number text box
[INFO ] [2021-07-24 21:58:39,154] Edit_09 - Step 02: Press tab key
[INFO ] [2021-07-24 21:58:39,323] Edit_09 - Step 03: Verify message displayed
[INFO ] [2021-07-24 21:58:39,381]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:39,385] Edit_10 - Step 01: Input blank to email text box
[INFO ] [2021-07-24 21:58:39,493] Edit_10 - Step 02: Press tab key
[INFO ] [2021-07-24 21:58:39,664] Edit_10 - Step 03: Verify message displayed
[INFO ] [2021-07-24 21:58:39,751]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:39,761] Edit_11 - Step 01: Input numeric to city textbox with value : duc123
[INFO ] [2021-07-24 21:58:39,857] Edit_11 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:39,897]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:39,902] Edit_12 - Step 01: Input special characters to city textbox with value : duc123@!#
[INFO ] [2021-07-24 21:58:40,005] Edit_12 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:40,040]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:40,045] Edit_13 - Step 01: Input first charater is space to city textbox with value :  duc
[INFO ] [2021-07-24 21:58:40,141] Edit_13 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:40,178]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:40,183] Edit_14 - Step 01: Input numeric to state textbox with value : duc123
[INFO ] [2021-07-24 21:58:40,270] Edit_14 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:40,304]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:40,311] Edit_15 - Step 01: Input special characters to state textbox with value : duc123@!#
[INFO ] [2021-07-24 21:58:40,411] Edit_15 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:40,446]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:40,451] Edit_16 - Step 01: Input first charater is space to state textbox with value :  duc
[INFO ] [2021-07-24 21:58:40,534] Edit_16 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:40,567]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:40,718] Edit_17 - Step 01: Input not numberic to pin textbox with value: 123duc
[INFO ] [2021-07-24 21:58:40,841] Edit_17 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:40,881]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:40,885] Edit_18 - Step 01: Input numeric to pin textbox with value : 123
[INFO ] [2021-07-24 21:58:41,037] Edit_18 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:41,083]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:41,092] Edit_19 - Step 01: Input special characters to pin textbox with value : 123@!#
[INFO ] [2021-07-24 21:58:41,212] Edit_19 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:41,250]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:41,254] Edit_20 - Step 01: Input space at first character to pin textbox with value :  123
[INFO ] [2021-07-24 21:58:41,356] Edit_20 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:41,392]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:41,396] Edit_21 - Step 01: Input space to pin textbox with value: 12 45
[INFO ] [2021-07-24 21:58:41,491] Edit_21 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:41,529]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:41,533] Edit_22 - Step 01: Input space at first character to mobile number textbox with value :  123
[INFO ] [2021-07-24 21:58:41,631] Edit_22 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:41,670]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:41,675] Edit_23 - Step 01: Input space to mobile number textbox with value: 12 45
[INFO ] [2021-07-24 21:58:41,763] Edit_23 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:41,795]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:41,799] Edit_24 - Step 01: Input special characters to mobile number textbox with value : 123@!#
[INFO ] [2021-07-24 21:58:41,904] Edit_24 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:41,938]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:41,944] Edit_25 - Step 01: Input invalid format to email textbox with value : duc@gmail
[INFO ] [2021-07-24 21:58:42,030] Edit_25 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:42,064]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:42,068] Edit_26 - Step 01: Input space to email textbox with value : du c@gmail
[INFO ] [2021-07-24 21:58:42,160] Edit_26 - Step 02: Verify message displayed
[INFO ] [2021-07-24 21:58:42,193]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 21:58:42,197] OS name = windows 10
[INFO ] [2021-07-24 21:58:43,048] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-07-24 22:02:24,795] Precondition: Click to here link to register
[INFO ] [2021-07-24 22:02:26,436] Precondition: Input email ID textbox
[INFO ] [2021-07-24 22:02:26,678] Precondition: Click to submit button
[INFO ] [2021-07-24 22:02:27,549] Precondition: Get user id to login
[INFO ] [2021-07-24 22:02:27,623] Precondition: Get password to login
[INFO ] [2021-07-24 22:02:27,680] Precondition: Open url login page
[INFO ] [2021-07-24 22:02:29,176] Precondition: Input user ID
[INFO ] [2021-07-24 22:02:29,320] Precondition: Input password
[INFO ] [2021-07-24 22:02:29,438] Precondition: Click to login button
[INFO ] [2021-07-24 22:02:30,718] Precondition: Click to New Customer page
[INFO ] [2021-07-24 22:02:31,223] Precondition: Create new customer successful
[INFO ] [2021-07-24 22:02:33,636]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:33,810] Edit_01: Step 01 - Open Edit Customer page
[INFO ] [2021-07-24 22:02:34,567] Edit_01: Step 02 - Input empty to customer id
[INFO ] [2021-07-24 22:02:34,691] Edit_01: Step 03 - Press tab key
[INFO ] [2021-07-24 22:02:34,876] Edit_01: Step 04 - Verify error message displayed
[INFO ] [2021-07-24 22:02:34,927]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:35,077] Edit_02: Step 01 - Input not numberic to customer id with value: 123abc
[INFO ] [2021-07-24 22:02:35,205] Edit_02: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 22:02:35,249]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:35,275] Edit_03: Step 01 - Input special character to customer id with value: 123abc@
[INFO ] [2021-07-24 22:02:35,409] Edit_03: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 22:02:35,452]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:35,459] Edit_04: Step 01 - Input valid customer id with value: 8115
[INFO ] [2021-07-24 22:02:35,579] Edit_04: Step 02 - Click submit button
[INFO ] [2021-07-24 22:02:36,411] Edit_04: Step 03 - Verify submit successful with customer name displayed
[INFO ] [2021-07-24 22:02:36,476]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:36,481] Edit_05: Step 01 - Verify customer name
[INFO ] [2021-07-24 22:02:36,520]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:36,520] Edit_05: Step 02 - Verify gender
[INFO ] [2021-07-24 22:02:36,560]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:36,560] Edit_05: Step 03 - Verify date of birth
[INFO ] [2021-07-24 22:02:36,598]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:36,604] Edit_06 - Step 01: Input blank to city text box
[INFO ] [2021-07-24 22:02:36,705] Edit_06 - Step 02: Press tab key
[INFO ] [2021-07-24 22:02:36,872] Edit_06 - Step 03: Verify message displayed
[INFO ] [2021-07-24 22:02:36,933]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:36,938] Edit_07 - Step 01: Input blank to state text box
[INFO ] [2021-07-24 22:02:37,054] Edit_07 - Step 02: Press tab key
[INFO ] [2021-07-24 22:02:37,233] Edit_07 - Step 03: Verify message displayed
[INFO ] [2021-07-24 22:02:37,293]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:37,298] Edit_08 - Step 01: Input blank to pin text box
[INFO ] [2021-07-24 22:02:37,405] Edit_08 - Step 02: Press tab key
[INFO ] [2021-07-24 22:02:37,571] Edit_08 - Step 03: Verify message displayed
[INFO ] [2021-07-24 22:02:37,632]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:37,649] Edit_09 - Step 01: Input blank to mobile number text box
[INFO ] [2021-07-24 22:02:37,755] Edit_09 - Step 02: Press tab key
[INFO ] [2021-07-24 22:02:37,931] Edit_09 - Step 03: Verify message displayed
[INFO ] [2021-07-24 22:02:38,001]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:38,006] Edit_10 - Step 01: Input blank to email text box
[INFO ] [2021-07-24 22:02:38,123] Edit_10 - Step 02: Press tab key
[INFO ] [2021-07-24 22:02:38,284] Edit_10 - Step 03: Verify message displayed
[INFO ] [2021-07-24 22:02:38,346]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:38,351] Edit_11 - Step 01: Input numeric to city textbox with value : duc123
[INFO ] [2021-07-24 22:02:38,442] Edit_11 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:38,478]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:38,484] Edit_12 - Step 01: Input special characters to city textbox with value : duc123@!#
[INFO ] [2021-07-24 22:02:38,583] Edit_12 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:38,620]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:38,625] Edit_13 - Step 01: Input first charater is space to city textbox with value :  duc
[INFO ] [2021-07-24 22:02:38,721] Edit_13 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:38,757]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:38,762] Edit_14 - Step 01: Input numeric to state textbox with value : duc123
[INFO ] [2021-07-24 22:02:38,844] Edit_14 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:38,878]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:38,882] Edit_15 - Step 01: Input special characters to state textbox with value : duc123@!#
[INFO ] [2021-07-24 22:02:38,986] Edit_15 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:39,026]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:39,031] Edit_16 - Step 01: Input first charater is space to state textbox with value :  duc
[INFO ] [2021-07-24 22:02:39,129] Edit_16 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:39,167]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:39,321] Edit_17 - Step 01: Input not numberic to pin textbox with value: 123duc
[INFO ] [2021-07-24 22:02:39,432] Edit_17 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:39,472]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:39,477] Edit_18 - Step 01: Input numeric to pin textbox with value : 123
[INFO ] [2021-07-24 22:02:39,576] Edit_18 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:39,611]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:39,615] Edit_19 - Step 01: Input special characters to pin textbox with value : 123@!#
[INFO ] [2021-07-24 22:02:39,698] Edit_19 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:39,731]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:39,736] Edit_20 - Step 01: Input space at first character to pin textbox with value :  123
[INFO ] [2021-07-24 22:02:39,827] Edit_20 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:39,860]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:39,865] Edit_21 - Step 01: Input space to pin textbox with value: 12 45
[INFO ] [2021-07-24 22:02:39,949] Edit_21 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:39,983]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:39,987] Edit_22 - Step 01: Input space at first character to mobile number textbox with value :  123
[INFO ] [2021-07-24 22:02:40,070] Edit_22 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:40,104]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:40,109] Edit_23 - Step 01: Input space to mobile number textbox with value: 12 45
[INFO ] [2021-07-24 22:02:40,197] Edit_23 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:40,234]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:40,238] Edit_24 - Step 01: Input special characters to mobile number textbox with value : 123@!#
[INFO ] [2021-07-24 22:02:40,328] Edit_24 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:40,361]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:40,367] Edit_25 - Step 01: Input invalid format to email textbox with value : duc@gmail
[INFO ] [2021-07-24 22:02:40,467] Edit_25 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:40,504]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:40,509] Edit_26 - Step 01: Input space to email textbox with value : du c@gmail
[INFO ] [2021-07-24 22:02:40,607] Edit_26 - Step 02: Verify message displayed
[INFO ] [2021-07-24 22:02:40,639]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 22:02:40,643] OS name = windows 10
[INFO ] [2021-07-24 22:02:41,481] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-07-24 23:05:09,426] Precondition: Click to here link to register
[INFO ] [2021-07-24 23:05:11,011] Precondition: Input email ID textbox
[INFO ] [2021-07-24 23:05:11,247] Precondition: Click to submit button
[INFO ] [2021-07-24 23:05:12,061] Precondition: Get user id to login
[INFO ] [2021-07-24 23:05:12,129] Precondition: Get password to login
[INFO ] [2021-07-24 23:05:12,186] Precondition: Open url login page
[INFO ] [2021-07-24 23:05:13,754] Precondition: Input user ID
[INFO ] [2021-07-24 23:05:13,908] Precondition: Input password
[INFO ] [2021-07-24 23:05:14,040] Precondition: Click to login button
[INFO ] [2021-07-24 23:05:15,317] Precondition: Click to New Customer page
[INFO ] [2021-07-24 23:05:15,822] Precondition: Create new customer successful
[INFO ] [2021-07-24 23:05:18,175]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:18,343] Edit_01: Step 01 - Open Edit Customer page
[INFO ] [2021-07-24 23:05:19,137] Edit_01: Step 02 - Input empty to customer id
[INFO ] [2021-07-24 23:05:19,255] Edit_01: Step 03 - Press tab key
[INFO ] [2021-07-24 23:05:19,444] Edit_01: Step 04 - Verify error message displayed
[INFO ] [2021-07-24 23:05:19,510]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:19,642] Edit_02: Step 01 - Input not numberic to customer id with value: 123abc
[INFO ] [2021-07-24 23:05:19,742] Edit_02: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:05:19,780]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:19,800] Edit_03: Step 01 - Input special character to customer id with value: 123abc@
[INFO ] [2021-07-24 23:05:19,908] Edit_03: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:05:19,957]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:19,963] Edit_04: Step 01 - Input valid customer id with value: 46713
[INFO ] [2021-07-24 23:05:20,083] Edit_04: Step 02 - Click submit button
[INFO ] [2021-07-24 23:05:20,850] Edit_04: Step 03 - Verify submit successful with customer name displayed
[INFO ] [2021-07-24 23:05:20,901]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:20,907] Edit_05: Step 01 - Verify customer name
[INFO ] [2021-07-24 23:05:20,947]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:20,947] Edit_05: Step 02 - Verify gender
[INFO ] [2021-07-24 23:05:20,991]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:20,992] Edit_05: Step 03 - Verify date of birth
[INFO ] [2021-07-24 23:05:21,035]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:21,040] Edit_06 - Step 01: Input blank to city text box
[INFO ] [2021-07-24 23:05:21,149] Edit_06 - Step 02: Press tab key
[INFO ] [2021-07-24 23:05:21,306] Edit_06 - Step 03: Verify message displayed
[INFO ] [2021-07-24 23:05:21,362]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:21,367] Edit_07 - Step 01: Input blank to state text box
[INFO ] [2021-07-24 23:05:21,469] Edit_07 - Step 02: Press tab key
[INFO ] [2021-07-24 23:05:21,643] Edit_07 - Step 03: Verify message displayed
[INFO ] [2021-07-24 23:05:21,706]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:21,711] Edit_08 - Step 01: Input blank to pin text box
[INFO ] [2021-07-24 23:05:21,832] Edit_08 - Step 02: Press tab key
[INFO ] [2021-07-24 23:05:21,995] Edit_08 - Step 03: Verify message displayed
[INFO ] [2021-07-24 23:05:22,059]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:22,078] Edit_09 - Step 01: Input blank to mobile number text box
[INFO ] [2021-07-24 23:05:22,201] Edit_09 - Step 02: Press tab key
[INFO ] [2021-07-24 23:05:22,368] Edit_09 - Step 03: Verify message displayed
[INFO ] [2021-07-24 23:05:22,431]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:22,435] Edit_10 - Step 01: Input blank to email text box
[INFO ] [2021-07-24 23:05:22,542] Edit_10 - Step 02: Press tab key
[INFO ] [2021-07-24 23:05:22,701] Edit_10 - Step 03: Verify message displayed
[INFO ] [2021-07-24 23:05:22,747]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:22,754] Edit_11 - Step 01: Input numeric to city textbox with value : duc123
[INFO ] [2021-07-24 23:05:22,839] Edit_11 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:22,880]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:22,885] Edit_12 - Step 01: Input special characters to city textbox with value : duc123@!#
[INFO ] [2021-07-24 23:05:22,981] Edit_12 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:23,019]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:23,023] Edit_13 - Step 01: Input first charater is space to city textbox with value :  duc
[INFO ] [2021-07-24 23:05:23,117] Edit_13 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:23,155]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:23,160] Edit_14 - Step 01: Input numeric to state textbox with value : duc123
[INFO ] [2021-07-24 23:05:23,240] Edit_14 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:23,276]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:23,282] Edit_15 - Step 01: Input special characters to state textbox with value : duc123@!#
[INFO ] [2021-07-24 23:05:23,382] Edit_15 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:23,417]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:23,422] Edit_16 - Step 01: Input first charater is space to state textbox with value :  duc
[INFO ] [2021-07-24 23:05:23,503] Edit_16 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:23,541]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:23,697] Edit_17 - Step 01: Input not numberic to pin textbox with value: 123duc
[INFO ] [2021-07-24 23:05:23,802] Edit_17 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:23,837]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:23,843] Edit_18 - Step 01: Input numeric to pin textbox with value : 123
[INFO ] [2021-07-24 23:05:23,934] Edit_18 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:23,971]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:23,977] Edit_19 - Step 01: Input special characters to pin textbox with value : 123@!#
[INFO ] [2021-07-24 23:05:24,065] Edit_19 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:24,097]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:24,102] Edit_20 - Step 01: Input space at first character to pin textbox with value :  123
[INFO ] [2021-07-24 23:05:24,205] Edit_20 - Step 02: Verify message displayed
